"code","error","x-global-transaction-id","usage__text_units","usage__text_characters","usage__features","language","keywords__text","keywords__sentiment__score","keywords__sentiment__label","keywords__relevance","keywords__emotion__sadness","keywords__emotion__joy","keywords__emotion__fear","keywords__emotion__disgust","keywords__emotion__anger"
"","","","1","80","1","en","Applicator","0","neutral","0.925502","0.127807","0.116856","0.05479","0.047901","0.014495"
"","","","1","22","1","en","glossier look","0.938443","positive","0.909237","0.102442","0.464463","0.032239","0.096063","0.101945"
"","","","1","51","1","en","test product","0","neutral","0.946953","0.091603","0.703183","0.040999","0.004543","0.007197"
"400","invalid request: content is empty","683fc2df5a72ce9a0b12081d","","","","","","","","","","","","",""
"","","","1","60","1","en","applicator","0.650283","positive","0.930818","0.033332","0.686706","0.029147","0.012609","0.078047"
"","","","1","32","1","en","stickey","-0.500589","negative","0.945293","0.326889","0.243059","0.130746","0.075282","0.092965"
"","","","1","42","1","en","applicator","0","neutral","0.946045","0.134964","0.631139","0.042592","0.025106","0.063164"
"","","","1","61","1","en","shiny look","0.958727","positive","0.980912","0.082194","0.318135","0.015018","0.046054","0.016372"
"","","","1","67","1","en","applicator","0.913866","positive","0.989896","0.206936","0.760989","0.011049","0.005554","0.015456"
"","","","1","32","1","en","lips","0.914511","positive","0.952297","0.088148","0.687595","0.11543","0.036666","0.053959"
"","","","1","102","1","en","application brush","0.71852","positive","0.960694","0.068251","0.579015","0.010171","0.057462","0.047338"
"400","invalid request: content is empty","683fc2df5a72ce9a0b12080d","","","","","","","","","","","","",""
"","","","1","132","1","en","shimmery tint","0.883141","positive","0.997827","0.17375","0.286344","0.092497","0.096474","0.091108"
"","","","1","88","1","en","color","0","neutral","0.939637","0.150962","0.394783","0.016383","0.009777","0.019718"
"","","","1","40","1","en","sticky","-0.715358","negative","0.969075","0.67221","0.095879","0.171033","0.070491","0.103803"
"400","invalid request: content is empty","683fc2df5a72ce9a0b1207bd","","","","","","","","","","","","",""
"","","","1","42","1","en","SCENT","0.914584","positive","0.959008","0.068511","0.829624","0.033285","0.035033","0.049192"
"","","","1","39","1","en","larger applicator","0","neutral","0.966125","0.031608","0.259287","0.076398","0.009578","0.061101"
"","","","1","70","1","en","lip gloss","-0.614926","negative","0.996904","0.52469","0.141361","0.111449","0.128427","0.120905"
"","","","1","57","1","en","applicator","-0.498927","negative","0.952936","0.4562","0.338749","0.177633","0.049033","0.100131"
